Relation_Type	Source_ID	Target_ID	Active	Sort_Order	Notes
ITEM_CONTAINER	item:object:boomerang	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:boots	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:boots	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:boots	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:boots	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:breastplate	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:breastplate	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:breastplate	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:brewer-s-supplies	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:brewer-s-supplies	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:brewer-s-supplies	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:buckler-grim-hollow	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:buckler-grim-hollow	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:buckler-grim-hollow	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bullet	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bullet	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bullets-modern	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bullets-modern	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bullets-renaissance	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bullets-renaissance	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:burglar-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:burglar-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:burglar-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:calligrapher-s-supplies	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:calligrapher-s-supplies	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:calligrapher-s-supplies	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:caltrops-bag-of-20	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:caltrops-bag-of-20	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cannon	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cannon	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cannonball	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cannonball	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:carpenter-s-tools	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:carpenter-s-tools	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:carpenter-s-tools	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cartographer-s-tools	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cartographer-s-tools	container:scroll-tube	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cartographer-s-tools	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:catapult-munition	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:catapult-munition	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:catchpole	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:catchpole	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:catchpole	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-flail	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-flail	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-flail	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-hammer	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-hammer	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-hammer	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-pick	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-pick	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cavalry-pick	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:censer	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:censer	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-10-feet	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-10-feet	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-10-feet	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-mail	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-mail	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-shirt	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-shirt	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chain-shirt	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chakram	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chakram	container:weapon-rack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chakram	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chalk-1-piece	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:chalk-1-piece	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:claymore	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:claymore	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:claymore	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:climber-s-kit	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:climber-s-kit	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:clothes	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:clothes	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:clothes	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:clothes	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:club	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:club	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:club	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cobbler-s-tools	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cobbler-s-tools	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cobbler-s-tools	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:composite-longbow	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:composite-longbow	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:composite-longbow	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:composite-shortbow	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:composite-shortbow	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:composite-shortbow	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:concealed-blade	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:concealed-blade	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:concealed-blade	container:weapon-rack	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cook-s-utensils	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:cook-s-utensils	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crampons	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crampons	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crampons	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-hand	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-hand	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-heavy	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-heavy	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-heavy	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-light	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-light	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crossbow-light	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crowbar	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crowbar	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crystal	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crystal	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:crystal	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dagger	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dagger	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dagger	container:weapon-rack	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dagger	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dart	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dart	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dice-set	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dice-set	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dice-set	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:diplomat-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:diplomat-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:diplomat-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:disguise-kit	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:disguise-kit	container:tool-roll	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:disguise-kit	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-blade	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-blade	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-blade	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-spear	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-spear	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-spear	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-barrel-shotgun	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-barrel-shotgun	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-barrel-shotgun	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-bladed-scimitar	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-bladed-scimitar	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:double-bladed-scimitar	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-pistol	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-pistol	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-rifle	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-rifle	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-rifle	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-shot	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragon-shot	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragonchess-set	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dragonchess-set	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:drum	container:satchel	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:drum	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:drum	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dulcimer	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dulcimer	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dungeoneer-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dungeoneer-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:dungeoneer-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:elite-rapier	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:elite-rapier	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:emblem	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:emblem	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:emblem	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:energy-cell	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:energy-cell	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:entertainer-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:entertainer-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:entertainer-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:explorer-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:explorer-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:explorer-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:feed-per-day	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:feed-per-day	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:feed-per-day	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:fighting-chain	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:fighting-chain	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:firearm-bullets	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:firearm-bullets	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flail	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flail	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flail	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flame-bellows	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flame-bellows	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flame-bellows	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flare-gun	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flare-gun	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flare	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flare	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flute	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flute	container:satchel	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:flute	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:forgery-kit	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:forgery-kit	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:forgery-kit	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gatling-gun	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gatling-gun	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gladiator-net	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gladiator-net	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gladiator-net	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:glaive	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:glaive	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:glaive	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:glassblower-s-tools	container:chest	true	1.0	Migrated from Allowed_Containers
